scope,technology,series,scenario,identifiers,metric,year,value,unit,dollar_year,source_type,source_file,source_url,source_years,sources,method,atb_year
reeds,csp,csp3,Moderate,{},fom,2018,56.18604863786949,USD/kW-yr,2022,calculated,atb_2020_workbook.xlsm | deflator.csv | csp_cost_ratios_2024.csv,https://atb-archive.nlr.gov/electricity/2020/files/2020-ATB-Data.xlsm | https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv | https://github.com/ReEDS-Model/ReEDS,[2018],"[{""file"":""atb_2020_workbook.xlsm"",""url"":""https://atb-archive.nlr.gov/electricity/2020/files/2020-ATB-Data.xlsm"",""sha256"":""2fc2ccf72853304e45803959c77d82806debe8b686eec294838a7ac5219a7a13"",""format"":""workbook"",""location"":""Solar - CSP!L69"",""dollar_year"":2018},{""file"":""deflator.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv"",""sha256"":""538d3afb409a3c89ce0f96a70867855f9bb64afa82776e875129b2547e329315"",""location"":""value_target=value_source*deflator[source_dollar_year]/deflator[target_dollar_year]"",""dollar_year"":""""},{""file"":""csp_cost_ratios_2024.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS"",""sha256"":""169f3e4245529c4eebfaa78691d6de4584d56893be5a6fe3dd650050bb5cc9fa"",""location"":""CSP configuration ratios"",""dollar_year"":""""}]",ATB 2020 Moderate base-year estimate; year=release-2. Converted with the ReEDS deflator. CSP configuration ratio=0.709285122138.,2020
reeds,csp,csp3,Moderate,{},fom,2019,53.254389132732726,USD/kW-yr,2022,calculated,atb_2021_workbook.xlsm | deflator.csv | csp_cost_ratios_2024.csv,https://data.openei.org/files/4129/2021-ATB-Data_Master_new.xlsm | https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv | https://github.com/ReEDS-Model/ReEDS,[2019],"[{""file"":""atb_2021_workbook.xlsm"",""url"":""https://data.openei.org/files/4129/2021-ATB-Data_Master_new.xlsm"",""sha256"":""211bc492df941a58acac912edea27c2ac2abf6d74fb2a24355fda6660c055632"",""format"":""workbook"",""location"":""Solar - CSP!L151"",""dollar_year"":2019},{""file"":""deflator.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv"",""sha256"":""538d3afb409a3c89ce0f96a70867855f9bb64afa82776e875129b2547e329315"",""location"":""value_target=value_source*deflator[source_dollar_year]/deflator[target_dollar_year]"",""dollar_year"":""""},{""file"":""csp_cost_ratios_2024.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS"",""sha256"":""169f3e4245529c4eebfaa78691d6de4584d56893be5a6fe3dd650050bb5cc9fa"",""location"":""CSP configuration ratios"",""dollar_year"":""""}]",ATB 2021 Moderate base-year estimate; year=release-2. Converted with the ReEDS deflator. CSP configuration ratio=0.709285122138.,2021
reeds,csp,csp3,Moderate,{},fom,2020,52.934062197256814,USD/kW-yr,2022,calculated,atb_2022_workbook.xlsx | deflator.csv | csp_cost_ratios_2024.csv,https://data.openei.org/files/5716/2022 v3 Annual Technology Baseline Workbook Mid-year update 2-15-2023.xlsx | https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv | https://github.com/ReEDS-Model/ReEDS,[2020],"[{""file"":""atb_2022_workbook.xlsx"",""url"":""https://data.openei.org/files/5716/2022 v3 Annual Technology Baseline Workbook Mid-year update 2-15-2023.xlsx"",""sha256"":""5ad5e47373f0dea32991d5828831bb407550397f1956abda6870e6786134b87e"",""format"":""workbook"",""location"":""Solar - CSP!M134"",""dollar_year"":2020},{""file"":""deflator.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv"",""sha256"":""538d3afb409a3c89ce0f96a70867855f9bb64afa82776e875129b2547e329315"",""location"":""value_target=value_source*deflator[source_dollar_year]/deflator[target_dollar_year]"",""dollar_year"":""""},{""file"":""csp_cost_ratios_2024.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS"",""sha256"":""169f3e4245529c4eebfaa78691d6de4584d56893be5a6fe3dd650050bb5cc9fa"",""location"":""CSP configuration ratios"",""dollar_year"":""""}]",ATB 2022 Moderate base-year estimate; year=release-2. Converted with the ReEDS deflator. CSP configuration ratio=0.709285122138.,2022
reeds,csp,csp3,Moderate,{},fom,2021,52.93406219935932,USD/kW-yr,2022,calculated,atb_2023_flat_file.csv | deflator.csv | csp_cost_ratios_2024.csv,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2023/ATBe.csv | https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv | https://github.com/ReEDS-Model/ReEDS,[2021],"[{""file"":""atb_2023_flat_file.csv"",""url"":""https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2023/ATBe.csv"",""sha256"":""5073733a55c84facceb25ec56b83d05d9c990155486111fff137854ccd2fab71"",""format"":""flat"",""location"":""CSV row 138754"",""dollar_year"":2021},{""file"":""deflator.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv"",""sha256"":""538d3afb409a3c89ce0f96a70867855f9bb64afa82776e875129b2547e329315"",""location"":""value_target=value_source*deflator[source_dollar_year]/deflator[target_dollar_year]"",""dollar_year"":""""},{""file"":""csp_cost_ratios_2024.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS"",""sha256"":""169f3e4245529c4eebfaa78691d6de4584d56893be5a6fe3dd650050bb5cc9fa"",""location"":""CSP configuration ratios"",""dollar_year"":""""}]",ATB 2023 Moderate base-year estimate; year=release-2. Case: Market. Converted with the ReEDS deflator. CSP configuration ratio=0.709285122138.,2023
reeds,csp,csp3,Moderate,{},fom,2022,52.93406215077849,USD/kW-yr,2022,calculated,atb_2024_flat_file.csv | deflator.csv | csp_cost_ratios_2024.csv,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv | https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv | https://github.com/ReEDS-Model/ReEDS,[2022],"[{""file"":""atb_2024_flat_file.csv"",""url"":""https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv"",""sha256"":""b0f0de40786350ba8dd5eec9023540f72ceeb8ab4478bc31abaf1c0d5eb20959"",""format"":""flat"",""location"":""CSV row 13236"",""dollar_year"":2022},{""file"":""deflator.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv"",""sha256"":""538d3afb409a3c89ce0f96a70867855f9bb64afa82776e875129b2547e329315"",""location"":""value_target=value_source*deflator[source_dollar_year]/deflator[target_dollar_year]"",""dollar_year"":""""},{""file"":""csp_cost_ratios_2024.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS"",""sha256"":""169f3e4245529c4eebfaa78691d6de4584d56893be5a6fe3dd650050bb5cc9fa"",""location"":""CSP configuration ratios"",""dollar_year"":""""}]",ATB 2024 Moderate base-year estimate; year=release-2. Case: Market. Unit from ATB parameter definition; CSV unit blank. Converted with the ReEDS deflator. CSP configuration ratio=0.709285122138.,2024
reeds,csp,csp3,Moderate,{},vom,2014,3.5038765047525953,USD/MWh,2022,calculated,atb_2016_workbook.xlsm | deflator.csv | csp_cost_ratios_2024.csv,https://docs.nlr.gov/docs/fy16osti/66944-DA.xlsm | https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv | https://github.com/ReEDS-Model/ReEDS,[2014],"[{""file"":""atb_2016_workbook.xlsm"",""url"":""https://docs.nlr.gov/docs/fy16osti/66944-DA.xlsm"",""sha256"":""e622248d457ee99cba45474a7a7218a2bfd96f95d698d5a1099e3e2ea1b3b555"",""format"":""workbook"",""location"":""Solar - CSP!L79"",""dollar_year"":2014},{""file"":""deflator.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv"",""sha256"":""538d3afb409a3c89ce0f96a70867855f9bb64afa82776e875129b2547e329315"",""location"":""value_target=value_source*deflator[source_dollar_year]/deflator[target_dollar_year]"",""dollar_year"":""""},{""file"":""csp_cost_ratios_2024.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS"",""sha256"":""169f3e4245529c4eebfaa78691d6de4584d56893be5a6fe3dd650050bb5cc9fa"",""location"":""CSP configuration ratios"",""dollar_year"":""""}]",ATB 2016 Moderate base-year estimate; year=release-2. Converted with the ReEDS deflator. CSP configuration ratio=0.709285122138.,2016
reeds,csp,csp3,Moderate,{},vom,2015,3.5003761321443925,USD/MWh,2022,calculated,atb_2017_workbook.xlsm | deflator.csv | csp_cost_ratios_2024.csv,https://data.nlr.gov/system/files/71/2017-ATB-data.xlsm | https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv | https://github.com/ReEDS-Model/ReEDS,[2015],"[{""file"":""atb_2017_workbook.xlsm"",""url"":""https://data.nlr.gov/system/files/71/2017-ATB-data.xlsm"",""sha256"":""5712fc8d062ccb40aa6930edbf60ba1f8f4a13c08f7e4e532b78e24fa23ba55d"",""format"":""workbook"",""location"":""Solar - CSP!L79"",""dollar_year"":2015},{""file"":""deflator.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv"",""sha256"":""538d3afb409a3c89ce0f96a70867855f9bb64afa82776e875129b2547e329315"",""location"":""value_target=value_source*deflator[source_dollar_year]/deflator[target_dollar_year]"",""dollar_year"":""""},{""file"":""csp_cost_ratios_2024.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS"",""sha256"":""169f3e4245529c4eebfaa78691d6de4584d56893be5a6fe3dd650050bb5cc9fa"",""location"":""CSP configuration ratios"",""dollar_year"":""""}]",ATB 2017 Moderate base-year estimate; year=release-2. Converted with the ReEDS deflator. CSP configuration ratio=0.709285122138.,2017
reeds,csp,csp3,Moderate,{},vom,2016,3.499549536570974,USD/MWh,2022,calculated,atb_2018_workbook.xlsm | deflator.csv | csp_cost_ratios_2024.csv,https://data.nlr.gov/system/files/89/2018-ATB-data-interim-geo.xlsm | https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv | https://github.com/ReEDS-Model/ReEDS,[2016],"[{""file"":""atb_2018_workbook.xlsm"",""url"":""https://data.nlr.gov/system/files/89/2018-ATB-data-interim-geo.xlsm"",""sha256"":""975f5a963c817b0da3f9e762a3458fdbee58f11b3d80656eb3ba528d2901fbdf"",""format"":""workbook"",""location"":""Solar - CSP!L79"",""dollar_year"":2016},{""file"":""deflator.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv"",""sha256"":""538d3afb409a3c89ce0f96a70867855f9bb64afa82776e875129b2547e329315"",""location"":""value_target=value_source*deflator[source_dollar_year]/deflator[target_dollar_year]"",""dollar_year"":""""},{""file"":""csp_cost_ratios_2024.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS"",""sha256"":""169f3e4245529c4eebfaa78691d6de4584d56893be5a6fe3dd650050bb5cc9fa"",""location"":""CSP configuration ratios"",""dollar_year"":""""}]",ATB 2018 Moderate base-year estimate; year=release-2. Converted with the ReEDS deflator. CSP configuration ratio=0.709285122138.,2018
reeds,csp,csp3,Moderate,{},vom,2017,2.96133526950721,USD/MWh,2022,calculated,atb_2019_workbook.xlsm | deflator.csv | csp_cost_ratios_2024.csv,https://data.nlr.gov/system/files/115/2019-ATB-data.xlsm | https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv | https://github.com/ReEDS-Model/ReEDS,[2017],"[{""file"":""atb_2019_workbook.xlsm"",""url"":""https://data.nlr.gov/system/files/115/2019-ATB-data.xlsm"",""sha256"":""f7807beb3496c1cfde28ed2a3115abd1d88e968273eb90f52cfe89f1845de42b"",""format"":""workbook"",""location"":""Solar - CSP!L79"",""dollar_year"":2017},{""file"":""deflator.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv"",""sha256"":""538d3afb409a3c89ce0f96a70867855f9bb64afa82776e875129b2547e329315"",""location"":""value_target=value_source*deflator[source_dollar_year]/deflator[target_dollar_year]"",""dollar_year"":""""},{""file"":""csp_cost_ratios_2024.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS"",""sha256"":""169f3e4245529c4eebfaa78691d6de4584d56893be5a6fe3dd650050bb5cc9fa"",""location"":""CSP configuration ratios"",""dollar_year"":""""}]",ATB 2019 Moderate base-year estimate; year=release-2. Converted with the ReEDS deflator. CSP configuration ratio=0.709285122138.,2019
reeds,csp,csp3,Moderate,{},vom,2018,3.4703147688095863,USD/MWh,2022,calculated,atb_2020_workbook.xlsm | deflator.csv | csp_cost_ratios_2024.csv,https://atb-archive.nlr.gov/electricity/2020/files/2020-ATB-Data.xlsm | https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv | https://github.com/ReEDS-Model/ReEDS,[2018],"[{""file"":""atb_2020_workbook.xlsm"",""url"":""https://atb-archive.nlr.gov/electricity/2020/files/2020-ATB-Data.xlsm"",""sha256"":""2fc2ccf72853304e45803959c77d82806debe8b686eec294838a7ac5219a7a13"",""format"":""workbook"",""location"":""Solar - CSP!L79"",""dollar_year"":2018},{""file"":""deflator.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv"",""sha256"":""538d3afb409a3c89ce0f96a70867855f9bb64afa82776e875129b2547e329315"",""location"":""value_target=value_source*deflator[source_dollar_year]/deflator[target_dollar_year]"",""dollar_year"":""""},{""file"":""csp_cost_ratios_2024.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS"",""sha256"":""169f3e4245529c4eebfaa78691d6de4584d56893be5a6fe3dd650050bb5cc9fa"",""location"":""CSP configuration ratios"",""dollar_year"":""""}]",ATB 2020 Moderate base-year estimate; year=release-2. Converted with the ReEDS deflator. CSP configuration ratio=0.709285122138.,2020
reeds,csp,csp3,Moderate,{},vom,2019,2.840910331486608,USD/MWh,2022,calculated,atb_2021_workbook.xlsm | deflator.csv | csp_cost_ratios_2024.csv,https://data.openei.org/files/4129/2021-ATB-Data_Master_new.xlsm | https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv | https://github.com/ReEDS-Model/ReEDS,[2019],"[{""file"":""atb_2021_workbook.xlsm"",""url"":""https://data.openei.org/files/4129/2021-ATB-Data_Master_new.xlsm"",""sha256"":""211bc492df941a58acac912edea27c2ac2abf6d74fb2a24355fda6660c055632"",""format"":""workbook"",""location"":""Solar - CSP!L162"",""dollar_year"":2019},{""file"":""deflator.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv"",""sha256"":""538d3afb409a3c89ce0f96a70867855f9bb64afa82776e875129b2547e329315"",""location"":""value_target=value_source*deflator[source_dollar_year]/deflator[target_dollar_year]"",""dollar_year"":""""},{""file"":""csp_cost_ratios_2024.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS"",""sha256"":""169f3e4245529c4eebfaa78691d6de4584d56893be5a6fe3dd650050bb5cc9fa"",""location"":""CSP configuration ratios"",""dollar_year"":""""}]",ATB 2021 Moderate base-year estimate; year=release-2. Converted with the ReEDS deflator. CSP configuration ratio=0.709285122138.,2021
reeds,csp,csp3,Moderate,{},vom,2020,2.807109358945437,USD/MWh,2022,calculated,atb_2022_workbook.xlsx | deflator.csv | csp_cost_ratios_2024.csv,https://data.openei.org/files/5716/2022 v3 Annual Technology Baseline Workbook Mid-year update 2-15-2023.xlsx | https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv | https://github.com/ReEDS-Model/ReEDS,[2020],"[{""file"":""atb_2022_workbook.xlsx"",""url"":""https://data.openei.org/files/5716/2022 v3 Annual Technology Baseline Workbook Mid-year update 2-15-2023.xlsx"",""sha256"":""5ad5e47373f0dea32991d5828831bb407550397f1956abda6870e6786134b87e"",""format"":""workbook"",""location"":""Solar - CSP!M145"",""dollar_year"":2020},{""file"":""deflator.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv"",""sha256"":""538d3afb409a3c89ce0f96a70867855f9bb64afa82776e875129b2547e329315"",""location"":""value_target=value_source*deflator[source_dollar_year]/deflator[target_dollar_year]"",""dollar_year"":""""},{""file"":""csp_cost_ratios_2024.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS"",""sha256"":""169f3e4245529c4eebfaa78691d6de4584d56893be5a6fe3dd650050bb5cc9fa"",""location"":""CSP configuration ratios"",""dollar_year"":""""}]",ATB 2022 Moderate base-year estimate; year=release-2. Converted with the ReEDS deflator. CSP configuration ratio=0.709285122138.,2022
reeds,csp,csp3,Moderate,{},vom,2021,2.807109359056933,USD/MWh,2022,calculated,atb_2023_flat_file.csv | deflator.csv | csp_cost_ratios_2024.csv,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2023/ATBe.csv | https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv | https://github.com/ReEDS-Model/ReEDS,[2021],"[{""file"":""atb_2023_flat_file.csv"",""url"":""https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2023/ATBe.csv"",""sha256"":""5073733a55c84facceb25ec56b83d05d9c990155486111fff137854ccd2fab71"",""format"":""flat"",""location"":""CSV row 183436"",""dollar_year"":2021},{""file"":""deflator.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv"",""sha256"":""538d3afb409a3c89ce0f96a70867855f9bb64afa82776e875129b2547e329315"",""location"":""value_target=value_source*deflator[source_dollar_year]/deflator[target_dollar_year]"",""dollar_year"":""""},{""file"":""csp_cost_ratios_2024.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS"",""sha256"":""169f3e4245529c4eebfaa78691d6de4584d56893be5a6fe3dd650050bb5cc9fa"",""location"":""CSP configuration ratios"",""dollar_year"":""""}]",ATB 2023 Moderate base-year estimate; year=release-2. Case: Market. Converted with the ReEDS deflator. CSP configuration ratio=0.709285122138.,2023
reeds,csp,csp3,Moderate,{},vom,2022,2.807109356480677,USD/MWh,2022,calculated,atb_2024_flat_file.csv | deflator.csv | csp_cost_ratios_2024.csv,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv | https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv | https://github.com/ReEDS-Model/ReEDS,[2022],"[{""file"":""atb_2024_flat_file.csv"",""url"":""https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv"",""sha256"":""b0f0de40786350ba8dd5eec9023540f72ceeb8ab4478bc31abaf1c0d5eb20959"",""format"":""flat"",""location"":""CSV row 13289"",""dollar_year"":2022},{""file"":""deflator.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS/blob/db6a1ba95836b649176fca50030e82a6b4cf9bb5/inputs/financials/deflator.csv"",""sha256"":""538d3afb409a3c89ce0f96a70867855f9bb64afa82776e875129b2547e329315"",""location"":""value_target=value_source*deflator[source_dollar_year]/deflator[target_dollar_year]"",""dollar_year"":""""},{""file"":""csp_cost_ratios_2024.csv"",""url"":""https://github.com/ReEDS-Model/ReEDS"",""sha256"":""169f3e4245529c4eebfaa78691d6de4584d56893be5a6fe3dd650050bb5cc9fa"",""location"":""CSP configuration ratios"",""dollar_year"":""""}]",ATB 2024 Moderate base-year estimate; year=release-2. Case: Market. Unit from ATB parameter definition; CSV unit blank. Converted with the ReEDS deflator. CSP configuration ratio=0.709285122138.,2024
