year,month,day,New_England_cdd,Mid_Atlantic_cdd,East_North_Central_cdd,West_North_Central_cdd,South_Atlantic_cdd,East_South_Central_cdd,West_South_Central_cdd,Northwest_cdd,California_cdd,Mountain_cdd,Southwest_cdd,New_England_hdd,Mid_Atlantic_hdd,East_North_Central_hdd,West_North_Central_hdd,South_Atlantic_hdd,East_South_Central_hdd,West_South_Central_hdd,Northwest_hdd,California_hdd,Mountain_hdd,Southwest_hdd,California_price,East_North_Central_price,East_South_Central_price,Mid_Atlantic_price,Mountain_price,New_England_price,Northwest_price,South_Atlantic_price,Southwest_price,West_North_Central_price,West_South_Central_price
2017,2,14,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,39,34,27,28,14,19,11,23.566840183512312,9.0,28.12594483599316,12.663248342729165,3.120330257406508,2.87,2.67,2.82,2.692789896670494,4.81,2.68,2.747735397088631,2.7602988953866143,2.76,2.800488513335094
2017,2,15,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,36,31,33,31,13,18,14,20.925130137634234,8.0,25.81723829854853,12.434295321308593,3.0337294563843242,2.86,2.64,2.8,2.6521597751906865,3.82,2.52,2.7328810160427808,2.7209784075573547,2.74,2.7776323155216285
2017,2,16,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,35,35,33,24,17,22,14,19.0,11.0,21.593538273180776,12.747436257046875,3.0277321814254856,2.85,2.7,2.92,2.6889878987898794,4.02,2.56,2.800572211231167,2.7630244207889794,2.75,2.807921763212555
2017,2,17,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,35,34,22,16,15,16,10,21.0,14.0,22.731828507577664,12.060577192785157,2.96,2.79,2.57,2.72,2.559106708376781,3.65,2.42,2.6494235874099354,2.6665522174535052,2.63,2.6902755425505975
2017,2,18,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,30,23,15,17,11,14,3,25.283420091756156,15.0,21.086882343781433,12.144765107102865,2.865483870967742,2.68,2.38,2.47,2.453865905848787,3.23,2.35,2.5031765580210212,2.5572384542884072,2.49,2.636285471275033
2017,2,19,0,0,0,0,2,0,3,0.0,0.0,0.0,0.0,22,17,16,15,6,8,2,25.0,17.0,20.994515526669407,16.686859064261718,2.865483870967742,2.68,2.38,2.47,2.453865905848787,3.23,2.35,2.5031765580210212,2.5572384542884072,2.49,2.636285471275033
2017,2,20,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,27,22,17,14,7,6,2,24.641710045878078,14.0,20.74659710172205,13.144765107102863,2.865483870967742,2.68,2.38,2.47,2.453865905848787,3.23,2.35,2.5031765580210212,2.5572384542884072,2.49,2.636285471275033
2017,2,21,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,33,28,13,14,9,7,2,25.0,11.0,17.075865878265734,9.144765107102865,2.865483870967742,2.68,2.38,2.47,2.453865905848787,3.23,2.35,2.5031765580210212,2.5572384542884072,2.49,2.636285471275033
2017,2,22,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,25,20,11,13,7,4,1,27.71657990824384,16.0,22.310323308317148,7.686859064261719,2.907182731671009,2.52,2.25,2.34,2.345234546251644,2.66,2.26,2.3377213053263315,2.494053702901689,2.38,2.4199232480533928
2017,2,23,0,0,0,0,1,0,2,0.0,0.0,0.0,0.0,18,13,12,21,3,3,0,30.358289954121922,21.0,32.58678787098186,14.0,2.8711377741001236,2.55,2.15,2.18,2.315371819960861,2.27,2.32,2.2411962310528475,2.4279760525299348,2.37,2.4176622110832637
2017,2,24,0,0,0,0,2,1,2,0.0,0.0,0.0,0.0,14,9,15,31,2,1,5,31.433159816487684,22.0,38.780419095029664,20.37371812852344,2.900753556324491,2.57,2.1,2.11,2.3876486486486486,2.21,2.36,2.2234450203628287,2.491274027715691,2.47,2.46455547112462
2017,2,25,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,11,9,31,39,2,14,15,31.283420091756156,21.0,40.42694421399462,20.060577192785157,2.7977015755329004,2.51,2.14,2.21,2.335248993963783,2.28,2.28,2.2475787868519146,2.4397858267716535,2.37,2.382393611644597
2017,2,26,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,26,29,33,35,15,22,12,31.358289954121922,21.0,38.14900510472125,18.602671149944012,2.7977015755329004,2.51,2.14,2.21,2.335248993963783,2.28,2.28,2.2475787868519146,2.4397858267716535,2.37,2.382393611644597
2017,2,27,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,28,27,27,29,13,17,4,32.0,20.0,33.1828958176031,16.91581208568229,2.7977015755329004,2.51,2.14,2.21,2.335248993963783,2.28,2.28,2.2475787868519146,2.4397858267716535,2.37,2.382393611644597
2017,2,28,0,0,0,0,3,1,6,0.0,0.0,0.0,0.0,24,20,19,24,7,7,1,29.641710045878078,18.0,35.11391857820397,14.228953021420573,2.7501661129568107,2.54,2.15,2.16,2.303873829472647,2.21,2.26,2.243564855390009,2.379670510708402,2.38,2.3981667400557756
2017,3,1,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,17,12,18,28,2,3,4,25.641710045878078,16.0,33.65025465121526,17.060577192785157,2.7674548192771087,2.58,2.1,2.16,2.3894432393347795,2.17,2.33,2.254482313035051,2.430010758472297,2.42,2.4407949982792245
2017,3,2,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,18,22,34,35,10,18,12,25.0,11.0,30.496983815476906,14.747436257046875,2.846305099394987,2.67,2.29,2.39,2.4450296270477523,3.21,2.38,2.4102838352371063,2.486822660098522,2.56,2.519198169997592
2017,3,3,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,37,35,39,35,17,23,11,23.358289954121922,9.0,25.636318268394334,11.976389278467447,2.784871180347514,2.65,2.33,2.53,2.39475415896488,4.25,2.32,2.4322916324182144,2.44062416998672,2.54,2.5070854088203136
2017,3,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,43,36,25,19,18,11,27.0,13.0,20.943259829308285,8.831624171364583,2.8068147684605758,2.62,2.32,2.56,2.39295566502463,3.86,2.32,2.444382309450195,2.40485401459854,2.44,2.4864051858537786
2017,3,5,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,46,43,25,17,17,15,5,29.716579908243844,18.0,19.4515864950485,8.915812085682292,2.8068147684605758,2.62,2.32,2.56,2.39295566502463,3.86,2.32,2.444382309450195,2.40485401459854,2.44,2.4864051858537786
2017,3,6,0,0,0,0,1,0,4,0.0,0.0,0.0,0.0,39,34,17,8,13,8,0,29.716579908243844,21.0,28.822085819848777,12.542093957158855,2.8068147684605758,2.62,2.32,2.56,2.39295566502463,3.86,2.32,2.444382309450195,2.40485401459854,2.44,2.4864051858537786
2017,3,7,0,0,0,0,1,0,4,0.0,0.0,0.0,0.0,31,23,14,23,7,6,4,29.283420091756156,16.0,30.217920071159984,13.060577192785157,2.9779962962962965,2.72,2.32,2.32,2.4956615240766715,2.47,2.43,2.441792607131174,2.567237700059277,2.6,2.6188900157764254
2017,3,8,0,0,0,0,2,0,1,0.0,0.0,0.0,0.0,19,16,20,25,5,12,5,26.20855022939039,10.0,21.918273950383274,7.831624171364583,2.836764578833693,2.66,2.24,2.3,2.398522684664417,2.4,2.37,2.35961915125136,2.45422942206655,2.54,2.546838602329451
2017,3,9,0,0,0,0,1,0,3,0.0,0.0,0.0,0.0,22,16,25,27,6,9,1,23.49197032114655,5.0,17.67300515017985,3.831624171364583,2.917205240174672,2.8,2.46,2.52,2.528001552192472,3.0,2.47,2.559950248756219,2.5826870007262164,2.69,2.6728745420338647
2017,3,10,0,0,0,0,2,0,3,0.0,0.0,0.0,0.7710469785794272,33,30,35,42,9,13,3,17.850260275268468,4.0,19.026257722727685,2.8316241713645827,2.965906515580737,2.92,2.65,2.91,2.5789525794684733,5.82,2.55,2.7499243856332707,2.647960363336086,2.84,2.7596811178788965
2017,3,11,0,0,0,0,1,0,1,0.0,0.0,0.0,1.5420939571588543,50,45,42,42,18,23,5,21.283420091756156,3.0,19.750778960299424,2.8316241713645827,2.896112759643917,2.96,2.84,4.21,2.6553329316059053,7.75,2.52,3.168226600985222,2.682436399217221,2.92,2.875783425599732
2017,3,12,0,0,0,0,2,0,0,0.0,0.0,0.19752537756056013,1.5420939571588543,49,44,40,39,19,23,14,17.566840183512312,2.0,18.185018415051477,3.5184832356263014,2.896112759643917,2.96,2.84,4.21,2.6553329316059053,7.75,2.52,3.168226600985222,2.682436399217221,2.92,2.875783425599732
2017,3,13,0,0,0,0,1,0,0,0.0,1.0,0.19752537756056013,2.3131409357382813,44,42,40,41,21,25,12,18.283420091756156,2.0,19.81141853483886,3.5184832356263014,2.896112759643917,2.96,2.84,4.21,2.6553329316059053,7.75,2.52,3.168226600985222,2.682436399217221,2.92,2.875783425599732
2017,3,14,0,0,0,0,1,0,0,0.0,1.0,0.39505075512112026,3.0841879143177087,39,41,43,43,19,28,14,14.925130137634234,1.0,14.594468911670024,1.60267114994401,2.9962926136363635,3.05,2.96,5.1,2.6875059856344774,8.02,2.5,3.3073602441392707,2.7742426273458447,3.04,2.964027488151659
2017,3,15,0,0,0,0,0,0,0,0.0,1.0,0.19752537756056013,3.0841879143177087,42,44,42,40,27,32,13,16.283420091756156,2.0,11.785541361706942,1.60267114994401,2.853804606830818,3.04,2.92,5.19,2.6681168177240684,7.97,2.4,3.40777304964539,2.740485436893204,2.97,2.935279430322697
2017,3,16,0,0,0,0,0,0,1,0.0,0.0,0.39505075512112026,3.0841879143177087,39,38,37,29,25,28,6,21.0,3.0,10.917096878449895,1.1447651071028644,2.9282169197396963,2.94,2.89,4.43,2.588301369863014,7.43,2.36,3.247878578820283,2.619804287045666,2.82,2.871160021845986
2017,3,17,0,0,0,0,0,0,4,0.0,0.0,0.5925761326816804,3.855234892897136,36,34,32,20,20,19,1,23.925130137634234,3.0,12.346772795209887,1.1447651071028644,2.786261950286807,2.77,2.7,3.01,2.4534376603386354,6.47,2.35,2.8139822580645166,2.5031188658669574,2.63,2.7357802610759494
2017,3,18,0,0,0,0,0,0,4,0.0,0.0,0.5925761326816804,4.626281871476563,38,34,28,22,12,10,0,20.283420091756156,4.0,10.11545247353582,0.9158120856822914,2.8371215880893303,2.76,2.67,2.89,2.449785809906292,4.25,2.34,2.756293769895407,2.4812586098935503,2.58,2.7261678193483876
2017,3,19,0,0,0,0,0,0,6,0.0,0.0,0.7901015102422405,5.626281871476563,33,29,26,15,12,15,0,23.20855022939039,4.0,9.201713217532212,0.6868590642617186,2.8371215880893303,2.76,2.67,2.89,2.449785809906292,4.25,2.34,2.756293769895407,2.4812586098935503,2.58,2.7261678193483876
2017,3,20,0,0,0,1,0,0,8,0.0,0.0,0.7901015102422405,5.626281871476563,27,28,22,12,13,7,0,23.283420091756156,7.0,10.37339006619343,0.6868590642617186,2.8371215880893303,2.76,2.67,2.89,2.449785809906292,4.25,2.34,2.756293769895407,2.4812586098935503,2.58,2.7261678193483876
2017,3,21,0,0,0,0,0,2,6,0.0,0.0,0.5925761326816804,4.084187914317709,25,22,21,22,6,4,0,18.925130137634234,8.0,12.530252197514413,0.6868590642617186,2.911555922410235,2.89,2.74,2.9,2.5787050997782703,3.36,2.47,2.820428054953001,2.6590969899665553,2.75,2.8154442417926
2017,3,22,0,0,0,0,2,1,5,0.0,0.0,0.0,0.7710469785794272,32,31,34,27,8,10,1,19.716579908243844,11.0,12.991592419287231,1.4579060428411457,2.9766161616161617,2.99,2.91,3.2,2.6761696969696973,6.83,2.52,3.000455373406193,2.7455460526315787,2.89,2.923975234842015
2017,3,23,0,0,0,0,1,1,6,0.0,0.0,0.0,0.0,39,36,29,19,14,9,0,20.71657990824384,13.0,15.314169344835955,9.08418791431771,2.928535637149028,2.89,2.82,2.97,2.6076657824933687,4.03,2.45,2.8881526781948543,2.6666666666666665,2.76,2.8581652661064423
2017,3,24,0,0,0,0,1,1,5,0.0,0.0,0.0,0.0,35,28,13,15,9,4,1,21.716579908243844,13.0,19.468519157641573,8.915812085682292,2.992642487046632,2.85,2.62,2.67,2.5743096936634493,2.82,2.45,2.7252623924372803,2.6400240192153728,2.6899999999999995,2.804930440331844
2017,3,25,0,0,0,0,2,1,4,0.0,0.0,0.0,0.0,27,18,15,20,3,1,3,21.358289954121922,11.0,19.30997047251486,7.373718128523437,2.85511645379414,2.85,2.55,2.59,2.563473015873016,2.68,2.44,2.693803012746234,2.6072514619883043,2.67,2.821383966903442
2017,3,26,0,0,0,0,2,1,4,0.0,0.0,0.0,0.0,32,24,14,20,4,1,1,23.358289954121922,11.0,20.094355497788577,7.373718128523437,2.85511645379414,2.85,2.55,2.59,2.563473015873016,2.68,2.44,2.693803012746234,2.6072514619883043,2.67,2.821383966903442
2017,3,27,0,0,0,0,2,2,5,0.0,0.0,0.0,0.0,29,18,14,18,2,2,2,20.71657990824384,11.0,19.43196007831373,6.60267114994401,2.85511645379414,2.85,2.55,2.59,2.563473015873016,2.68,2.44,2.693803012746234,2.6072514619883043,2.67,2.821383966903442
2017,3,28,0,0,0,0,3,3,6,0.0,0.0,0.0,0.0,27,19,17,17,2,3,1,20.283420091756156,9.0,20.78189364163832,8.373718128523437,2.9584417910447764,2.9,2.68,2.72,2.611874656404618,2.94,2.55,2.791081218274112,2.666606660666067,2.74,2.860700629779577
2017,3,29,0,0,0,0,3,3,5,0.0,0.0,0.0,0.0,23,17,20,18,2,2,2,18.716579908243844,5.0,18.822122572193603,5.9763892784674475,2.8932535885167465,2.92,2.71,2.77,2.565679590967192,3.1,2.45,2.816099290780142,2.6067253521126763,2.72,2.855964769015399
2017,3,30,0,0,0,0,3,2,1,0.0,0.0,0.0,0.0,26,25,19,20,6,1,3,20.433159816487684,8.0,16.936206702099117,4.289530214205729,2.9156250000000004,3.01,2.8,2.89,2.6274190382728166,3.16,2.52,2.90250136239782,2.6865934065934067,2.78,2.9359675324675325
2017,3,31,0,0,0,0,4,0,2,0.0,0.0,0.0,0.0,29,27,21,20,5,6,2,20.0,10.0,20.957478002259506,9.0,2.957756448710258,2.98,2.81,2.92,2.6208213193534298,3.71,2.52,2.9100608234560204,2.690619808306709,2.77,2.908355065195587
2017,4,1,0,0,0,0,3,1,3,0.0,0.0,0.0,0.0,29,24,20,19,5,8,2,18.358289954121922,7.0,20.792663673709892,13.28953021420573,3.0293538246594482,2.96,2.84,2.9,2.640794266945357,3.9,2.5,2.9215046647862875,2.6917897480451782,2.81,2.924005241319065
2017,4,2,0,0,0,0,3,1,4,0.0,0.0,0.0,0.0,21,18,18,16,5,4,3,20.0,5.0,17.99356740921689,9.518483235626302,3.0293538246594482,2.96,2.84,2.9,2.640794266945357,3.9,2.5,2.9215046647862875,2.6917897480451782,2.81,2.924005241319065
2017,4,3,0,0,0,0,4,1,3,0.0,0.0,0.0,0.0,22,16,15,14,5,4,1,22.0,7.0,21.847826151971677,5.831624171364583,3.0293538246594482,2.96,2.84,2.9,2.640794266945357,3.9,2.5,2.9215046647862875,2.6917897480451782,2.81,2.924005241319065
2017,4,4,0,0,0,0,5,2,4,0.0,0.0,0.0,0.0,26,14,13,15,1,1,1,19.358289954121922,6.0,25.19701097765291,8.289530214205728,2.9927504553734066,3.0,2.82,2.86,2.6984165698799845,3.75,2.6,2.9003636914684043,2.7656701030927837,2.89,2.9036981859609146
2017,4,5,0,0,0,0,4,2,2,0.0,0.0,0.0,0.0,23,13,18,18,2,1,4,16.925130137634234,3.0,22.197008983854822,7.434295321308593,3.0888372093023255,3.15,2.89,2.93,2.7736785418392707,3.82,2.66,2.966905019305019,2.827068965517241,3.01,2.963266235830067
2017,4,6,0,0,0,0,3,0,0,0.0,0.0,0.0,0.7710469785794272,22,18,21,20,5,12,6,14.641710045878078,5.0,15.56710489684122,3.747436257046874,3.2044571145265244,3.24,3.03,3.09,2.892922252010724,3.33,2.74,3.085188509874327,2.9509187279151945,3.14,3.0892455284552844
2017,4,7,0,0,0,0,0,0,0,0.0,0.0,0.19752537756056013,2.3131409357382813,20,23,22,18,11,14,4,17.074869862365762,8.0,10.76018663013497,2.3737181285234374,3.1683017312448474,3.12,3.06,3.17,2.832928679817906,3.5,2.66,3.1209281961471103,2.8788515782404303,3.01,3.116320744956027
2017,4,8,0,0,0,0,0,0,2,0.0,0.0,0.0,1.5420939571588543,23,21,17,9,11,12,1,22.433159816487684,12.0,11.588452293628771,1.6868590642617187,3.101766648321409,3.06,2.95,2.98,2.7850240577385725,3.33,2.7,3.02172759350741,2.8194466600199397,2.92,3.0601578750467637
2017,4,9,0,0,0,1,0,0,5,0.0,0.0,0.0,0.0,18,16,8,5,7,6,0,22.074869862365766,13.0,20.67452116778881,4.686859064261719,3.101766648321409,3.06,2.95,2.98,2.7850240577385725,3.33,2.7,3.02172759350741,2.8194466600199397,2.92,3.0601578750467637
2017,4,10,0,0,0,1,1,0,5,0.0,0.0,0.0,0.0,10,8,2,12,3,2,0,22.074869862365766,10.0,21.353931527257977,6.060577192785155,3.101766648321409,3.06,2.95,2.98,2.7850240577385725,3.33,2.7,3.02172759350741,2.8194466600199397,2.92,3.0601578750467637
2017,4,11,0,0,0,0,2,1,4,0.0,0.0,0.0,0.0,4,3,12,17,0,0,1,21.074869862365762,9.0,18.55270914293997,2.8316241713645827,3.1308673978065804,3.03,2.86,2.87,2.7858979297063073,3.11,2.7,2.9116226173314117,2.8598153034300795,2.91,3.0046425748164878
2017,4,12,0,0,0,0,3,2,3,0.0,0.0,0.0,1.5420939571588543,8,6,15,13,0,1,1,19.358289954121922,7.0,12.669608781590652,1.9158120856822916,3.08690587138863,2.94,2.75,2.82,2.7368160152526215,3.2,2.65,2.823924547627177,2.8185563114134546,2.85,2.918694499668655
2017,4,13,0,0,0,0,3,2,5,0.0,0.0,0.19752537756056013,3.0841879143177087,17,14,14,9,2,1,0,19.791449770609606,10.0,9.863759788800955,1.3737181285234372,3.1378125,2.96,2.8,2.79,2.756204118173679,3.08,2.65,2.8392044467604656,2.8104834810636583,2.85,2.892778454047474
2017,4,14,0,0,0,1,3,3,5,0.0,0.0,0.0,1.5420939571588543,18,14,8,5,2,0,0,22.074869862365766,12.0,13.954334713108071,1.2289530214205728,3.1183483483483485,2.88,2.63,2.49,2.726058859223301,2.66,2.6,2.7193848204932864,2.8066196562362276,2.78,2.895305062407939
2017,4,15,0,0,1,3,4,4,7,0.0,0.0,0.0,1.5420939571588543,16,12,2,3,1,0,0,19.716579908243844,9.0,15.70901148221675,1.6868590642617187,3.1183483483483485,2.88,2.63,2.49,2.726058859223301,2.66,2.6,2.7193848204932864,2.8066196562362276,2.78,2.895305062407939
2017,4,16,0,1,1,1,6,5,8,0.0,0.0,0.39505075512112026,2.3131409357382813,2,1,2,7,0,0,0,17.71657990824384,8.0,14.054065091792138,1.9158120856822916,3.1183483483483485,2.88,2.63,2.49,2.726058859223301,2.66,2.6,2.7193848204932864,2.8066196562362276,2.78,2.895305062407939
2017,4,17,0,0,0,0,5,3,6,0.0,0.0,0.39505075512112026,3.0841879143177087,3,3,8,10,0,0,0,17.074869862365762,7.0,11.260946366897796,1.4579060428411457,3.1183483483483485,2.88,2.63,2.49,2.726058859223301,2.66,2.6,2.7193848204932864,2.8066196562362276,2.78,2.895305062407939
2017,4,18,0,0,0,0,4,4,5,0.0,0.0,0.7901015102422405,4.084187914317709,17,12,8,8,2,0,0,14.35828995412192,5.0,10.74263376341552,0.4579060428411457,3.1087430167597767,2.98,2.74,2.84,2.749142590866729,3.17,2.59,2.8457278377494273,2.7786666666666666,2.87,2.956927437641723
2017,4,19,0,0,1,2,4,6,7,0.0,0.0,0.0,4.084187914317709,22,16,5,9,3,0,0,17.358289954121922,5.0,11.865265704499583,0.4579060428411457,3.095629546726357,2.95,2.83,2.98,2.736778033794163,3.44,2.56,2.920551363900174,2.781387559808612,2.86,2.9706819282945736
2017,4,20,0,0,2,1,5,7,9,0.0,0.0,0.19752537756056013,3.855234892897136,14,8,6,11,0,0,0,18.074869862365762,6.0,15.894549348131036,0.9158120856822914,3.1527721179624666,2.96,2.82,2.92,2.7632968954962833,2.98,2.62,2.9123559423769505,2.8283305227655986,2.9,3.0414956796884507
2017,4,21,0,0,0,0,7,4,9,0.0,1.0,0.19752537756056013,3.855234892897136,19,11,14,16,0,0,1,14.35828995412192,2.0,19.1561838412102,1.6868590642617187,3.0379987171263627,2.96,2.79,2.86,2.7725405405405406,2.89,2.53,2.8789342327150087,2.803568945538818,2.87,2.9868184478520425
2017,4,22,0,0,0,0,6,3,4,0.0,2.0,0.39505075512112026,4.626281871476563,20,14,16,14,2,4,4,15.074869862365762,3.0,16.843617576499874,2.2895302142057288,3.0146588235294116,2.89,2.68,2.76,2.672542072630647,2.82,2.48,2.792966501240695,2.7116888374783112,2.78,2.942860907058448
2017,4,23,0,0,0,0,4,0,0,0.0,0.0,0.7901015102422405,5.39732885005599,15,14,13,14,6,9,4,17.71657990824384,4.0,12.550111955085844,1.8316241713645829,3.0146588235294116,2.89,2.68,2.76,2.672542072630647,2.82,2.48,2.792966501240695,2.7116888374783112,2.78,2.942860907058448
2017,4,24,0,0,0,0,3,0,0,0.0,0.0,0.39505075512112026,4.626281871476563,13,15,10,10,7,5,2,19.074869862365766,8.0,13.660897213128841,0.6868590642617186,3.0146588235294116,2.89,2.68,2.76,2.672542072630647,2.82,2.48,2.792966501240695,2.7116888374783112,2.78,2.942860907058448
2017,4,25,0,0,0,0,2,0,4,0.0,0.0,0.0,3.0841879143177087,17,14,5,11,3,2,0,18.433159816487684,7.0,17.060928342963045,1.9158120856822916,2.993269871489767,2.81,2.59,2.74,2.6256117908787537,3.26,2.45,2.713300417246175,2.667169642857143,2.74,2.859501701507049
2017,4,26,0,0,1,0,3,2,7,0.0,0.0,0.19752537756056013,2.3131409357382813,12,7,1,20,1,0,1,17.433159816487684,5.0,18.682357791188064,3.2895302142057288,2.9765056818181814,2.83,2.58,2.63,2.6317473338802295,2.75,2.45,2.675422335177157,2.656396396396396,2.76,2.8768748510131106
2017,4,27,0,0,1,0,6,2,2,0.0,0.0,0.39505075512112026,3.0841879143177087,8,2,8,23,0,1,3,20.074869862365762,4.0,18.88291267848896,1.3737181285234372,2.9717780661907853,2.94,2.58,2.59,2.6840021344717186,3.17,2.51,2.6910354113370136,2.718685483870968,2.85,2.9376622350928
2017,4,28,2,3,0,0,10,4,7,0.0,0.0,0.0,3.0841879143177087,1,1,14,21,0,0,1,18.716579908243844,5.0,23.137694354607227,3.2895302142057288,3.0399612903225806,2.93,2.52,2.53,2.700717821782179,2.9,2.48,2.6861223556317895,2.7350070854983466,2.85,2.958924979887369
2017,4,29,3,4,0,0,12,9,11,0.0,0.0,0.0,0.0,0,1,14,19,0,0,2,17.641710045878078,3.0,23.969196484083277,8.892201364149738,3.0399612903225806,2.93,2.52,2.53,2.700717821782179,2.9,2.48,2.6861223556317895,2.7350070854983466,2.85,2.958924979887369
2017,4,30,0,1,1,0,12,9,3,0.0,1.0,0.0,0.0,12,6,12,18,0,0,4,16.641710045878078,2.0,18.920708311393245,5.434295321308593,3.0399612903225806,2.93,2.52,2.53,2.700717821782179,2.9,2.48,2.6861223556317895,2.7350070854983466,2.85,2.958924979887369
2017,5,1,0,1,0,0,10,2,2,0.0,2.0,0.39505075512112026,2.3131409357382813,14,4,10,19,0,2,2,19.641710045878078,0.0,15.42777443151998,3.060577192785156,3.051646017699115,2.91,2.71,2.69,2.749121171770972,2.8,2.57,2.8178612110311745,2.7728914785142025,2.88,3.028065209602293
2017,5,2,0,0,0,0,6,1,4,0.0,4.0,1.1851522653633608,3.855234892897136,8,4,17,14,1,3,1,14.283420091756156,0.0,14.22298391955317,1.1447651071028644,3.074293059125964,2.99,2.75,2.79,2.7293329912775786,2.97,2.53,2.854154210718192,2.7929536423841057,2.88,3.030566014965001
2017,5,3,0,0,0,0,4,1,6,0.0,6.0,1.382677642923921,6.939422807214845,11,10,18,15,2,3,1,5.208550229390393,0.0,13.561396719364744,0.9158120856822914,3.058852119958635,2.95,2.8,2.82,2.6799898682877408,3.21,2.54,2.87847143864598,2.7298515376458115,2.87,3.009502466525722
2017,5,4,0,0,0,0,4,0,1,0.7165799082438428,6.0,1.9752537756056012,10.023610721532553,16,15,17,12,3,5,3,1.6417100458780784,0.0,9.067314212410874,1.3737181285234372,3.062045158488927,2.94,2.81,2.84,2.7199999999999998,3.29,2.53,2.8777036901717206,2.778365328679465,2.83,2.9787680756395996
2017,5,5,0,0,0,0,3,0,1,0.0,1.0,1.9752537756056012,11.79465770011198,16,12,15,8,3,10,2,11.074869862365762,1.0,5.085793995863135,0.4579060428411457,3.0994523326572008,2.95,2.78,2.76,2.7503212348769295,3.08,2.56,2.828865142124385,2.8219528371407514,2.83,2.974170067131763
2017,5,6,0,0,0,0,1,0,2,0.0,0.0,1.5889387139031994,9.939422807214843,8,9,15,6,5,9,0,17.71657990824384,10.0,3.939495870810922,0.22895302142057286,3.0243564993564998,2.93,2.78,2.81,2.689049145299145,2.98,2.48,2.846973627323822,2.748193832599119,2.78,2.9266871360508206
2017,5,7,0,0,0,1,1,0,4,0.0,0.0,0.0,0.4579060428411457,10,15,17,5,6,7,0,15.716579908243842,12.0,6.01079801170479,1.7710469785794272,3.0243564993564998,2.93,2.78,2.81,2.689049145299145,2.98,2.48,2.846973627323822,2.748193832599119,2.78,2.9266871360508206
2017,5,8,0,0,0,2,2,1,5,0.0,0.0,0.0,0.22895302142057286,18,19,18,3,6,5,0,13.641710045878078,7.0,8.249381473987015,1.7710469785794272,3.0243564993564998,2.93,2.78,2.81,2.689049145299145,2.98,2.48,2.846973627323822,2.748193832599119,2.78,2.9266871360508206
2017,5,9,0,0,0,3,3,3,6,0.0,0.0,0.0,0.0,21,17,15,4,5,1,0,10.283420091756156,4.0,9.040943241951586,6.313140935738281,2.984247311827957,2.91,2.84,2.93,2.6787687265917604,3.2,2.43,2.886095755182626,2.7087402135231313,2.73,2.893110286774147
2017,5,10,0,0,0,3,5,6,9,0.0,0.0,0.0,0.0,17,14,8,4,2,0,0,7.641710045878078,6.0,9.676509383245808,7.144765107102864,3.0404761904761903,2.95,2.84,2.91,2.7132848837209305,3.17,2.51,2.9015579710144928,2.7445007235890015,2.78,2.9498366954851103
2017,5,11,0,0,0,1,7,6,10,0.0,0.0,0.5925761326816804,1.5420939571588543,14,14,8,6,2,0,0,12.433159816487684,3.0,7.748187421539892,2.3737181285234374,3.2066075292081355,3.08,2.92,2.96,2.7962336203669036,3.14,2.61,2.999940072543763,2.825982478097622,2.89,3.030156981547783
2017,5,12,0,0,0,0,5,3,7,0.0,0.0,1.5889387139031994,5.39732885005599,14,13,8,5,4,1,0,18.433159816487684,6.0,6.0675895559273325,0.9158120856822914,3.2172473684210523,3.12,2.92,2.98,2.864828786999419,3.14,2.66,3.023786179450072,2.928195413758724,2.96,3.0980292696788863
2017,5,13,0,0,0,0,5,2,5,0.0,0.0,0.5925761326816804,7.397328850055991,16,15,6,3,3,1,0,19.433159816487684,8.0,8.848261531014957,0.22895302142057286,3.2335446685878964,3.11,2.9,2.91,2.8732722929936303,3.15,2.73,3.0431952362853165,2.9011680327868854,2.93,3.145424453951813
2017,5,14,0,0,0,2,5,2,7,0.0,0.0,0.39505075512112026,5.313140935738281,17,10,4,1,1,0,0,17.71657990824384,10.0,10.05825273238398,0.22895302142057286,3.2335446685878964,3.11,2.9,2.91,2.8732722929936303,3.15,2.73,3.0431952362853165,2.9011680327868854,2.93,3.145424453951813
