,East_North_Central,East_South_Central,Mid_Atlantic,Mountain,New_England,Pacific,South_Atlantic,West_North_Central,West_South_Central
p41033,1.51568674970712e-07,5.864695589352946e-09,2.1943214890646053e-10,0.13403069718926292,1.0349516276039444e-11,0.8658669824018723,4.514073467494513e-10,9.57888465908338e-05,6.373447714148368e-06
p28113,0.0049644978690186374,0.478688256716523,7.59268353608765e-05,0.00013656606461838822,2.4192692915565023e-06,2.938700039318173e-07,0.08661789012277117,0.011292033124222304,0.4182221161281902
p47031,0.07754526286192912,0.4862062988960848,0.005209796052707522,5.350900490677063e-05,0.00015070372445040868,4.541904052765601e-08,0.3022122362700197,0.06710199779370651,0.06152014997715476
p16059,2.5119366114565816e-05,4.367563416266394e-07,3.198426569859191e-08,0.7814044326437751,1.7542170309370145e-09,0.20192333179516614,3.280253671902825e-08,0.016487005946218238,0.00015960695136499147
p21183,0.3244348807668293,0.42967941836102236,0.008755767196358937,9.433682398997597e-05,0.00020447600023543937,6.607536667058532e-08,0.06382857109883207,0.114499464684101,0.05850301899326428
p31153,0.0677067779822007,0.006274240479365007,0.00024102221326538134,0.03722207430305973,6.634680207445256e-06,1.572282863102124e-05,0.00046270243828220334,0.8543093784186362,0.03376144665635227
p13071,0.0031947042080079672,0.3092984297128944,0.0006576528615192865,6.2596764791679856e-06,4.64828979856838e-05,8.55266203347012e-09,0.6638370577407395,0.0039710803785915965,0.018988323971120137
p27167,0.13372274970414952,0.00028368917468671995,0.00013874724846726918,0.03780126064977106,1.0060547221253083e-05,4.965052202173917e-05,8.410510816516194e-05,0.8273841927458507,0.0005255442996666314
p17157,0.3717479868704066,0.16795048017812314,0.001963157172582584,0.0004454945896114033,4.6031686810891146e-05,2.9099490654619373e-07,0.012686644659636814,0.3372101503543761,0.1079497634935459
p23011,0.0025551594431552824,0.00023991184094514098,0.14502221651566014,9.428784780300882e-08,0.844109566788748,1.129358099290356e-10,0.008031424512950603,3.8401432166533354e-05,3.2250655906205653e-06
p51173,0.11929295162361082,0.37235454519369526,0.04387225301517467,4.87978331289031e-06,0.0020566308717123614,3.5152621659294538e-09,0.45164389243145914,0.006445693667596618,0.004329149898176053
p35041,0.0001598722225036915,0.00040786269933756653,6.651510098092653e-07,0.4089539572166224,1.5647818965930433e-08,0.0010762530075938068,3.1101991685223244e-05,0.04617247118895993,0.5431978008744686
p42111,0.17266416708918317,0.042851329657894836,0.4177830956545281,2.0147008796866492e-06,0.02176743263414928,1.338527813673322e-09,0.3433631714361873,0.0010401517321947274,0.0005286357564551258
p51191,0.11286933344971606,0.3983277165822712,0.036387160608965526,5.849674281033435e-06,0.0015625046951398159,4.291301711689531e-09,0.43761098020431716,0.007869052155636536,0.005367398338370874
p37081,0.06461838857911892,0.21895486114457638,0.03845058568865906,2.412986904257598e-06,0.004001482451288246,1.8429185572850713e-09,0.6681956382024139,0.0033312652361765804,0.002445363867943999
p16001,4.804511317513192e-06,1.4608739422619123e-07,6.982219478959428e-09,0.5965382468240761,3.2628822087611553e-10,0.40045170642211536,1.1213539624976928e-08,0.002904987986407076,0.00010008964664245045
p40039,0.0035030713252610277,0.005706420402532493,1.4620092637400496e-05,0.08891690371615678,3.4429655402137406e-07,0.00010200125956988376,0.0003213593537341783,0.23126094386576795,0.6701743356877862
p39101,0.5510274075050138,0.14293428098066663,0.13654876576663744,2.528926098204384e-05,0.003690379804566784,1.6155559994154514e-08,0.1499667412557793,0.012113822984211738,0.0036932962865822505
p17149,0.47661122374485715,0.058068061724291506,0.0018040198820209413,0.0011763371108983753,4.783389836211329e-05,5.629066367709593e-07,0.004750697401416026,0.41642500327742427,0.041116260054092885
p17203,0.6343887561476665,0.059826866700552504,0.006411640796000582,0.0007182778909199086,0.00017887294101269044,3.777499205564242e-07,0.01133427691365088,0.26621952302807744,0.02092140783219887
p13245,0.01600774825334316,0.13418284511395073,0.005287942034011165,6.153209913143077e-06,0.0004133185784487955,6.052844152232558e-09,0.8307384753737803,0.006649789058353658,0.006713722325354951
p01107,0.034427641315855316,0.6550314711470078,0.000882745746889893,0.00012917360795037505,2.7737852367186783e-05,1.5389856069744694e-07,0.12609666455196322,0.0646863296956521,0.11871808218375342
p40045,0.0025447824789546847,0.002792082514980266,9.647230646994184e-06,0.13432476947363942,2.3218144176648357e-07,0.00012612570441724132,0.00016243844170931465,0.3023112642425114,0.5577286577316989
p17145,0.3903136092541782,0.19225467562871185,0.0026429728899739777,0.0003652174547378083,6.179479213311423e-05,2.3699947004082852e-07,0.015605925611351164,0.29541542519493114,0.10334014217451261
p19075,0.2749055452804037,0.008718604313443614,0.0012137133533281616,0.005615380790049792,3.4318269726587215e-05,3.775473927549348e-06,0.0013288998518091912,0.6992338830623986,0.008945879604912697
p08107,0.00026563867876793623,3.604519238130427e-05,7.313015207648377e-07,0.8093897290855403,2.0719609692407133e-08,0.003663070849669625,2.779588650255998e-06,0.1622086271091183,0.024433357474741985
p34035,0.020985985740179364,0.004747790188018708,0.4816432423420771,2.792726347848443e-07,0.260349786279397,2.1469029283843745e-10,0.23208601290092107,0.00012917771792542846,5.772534415608084e-05
p06011,1.0201694953823608e-07,1.2275513437438816e-08,1.9836206785820732e-10,0.22952570632196773,6.789092159782361e-12,0.7704089788887438,8.416869100123805e-10,4.4867285976358956e-05,2.0332164011150023e-05
p17087,0.3340547849935904,0.277569287835682,0.002448907470710752,0.00022404624353732625,5.6509112372098216e-05,1.5925445141746736e-07,0.02293167943436641,0.24556109224152048,0.11715353341376925
p08053,0.0001348350753942807,5.3104685869208506e-05,3.8567069100921e-07,0.871715465432336,1.0588281553277172e-08,0.008014084548403619,3.4614503488298133e-06,0.04748108633724052,0.07259756621143486
p16031,1.9211905013598398e-05,9.442183400701058e-07,3.316196038471674e-08,0.8468254379782801,1.28715440141763e-09,0.144183173636661,7.244905737491193e-08,0.00824312825856948,0.0007279971049635962
p27059,0.44521739504954166,0.0007171049764185556,0.00048289103029117305,0.0068055264057876935,3.018880372019731e-05,6.670207418979313e-06,0.0002921458506996465,0.5458226825845776,0.0006253950915444062
p42049,0.3595410447110429,0.022061843997000997,0.46029601531827774,5.9504731065598105e-06,0.015093760191829782,4.663863843842011e-09,0.14006991864707086,0.0025173015330833093,0.0004141604647240134
p28029,0.009287152864050177,0.5298310450856529,0.00012570236181428328,0.00021122936660881279,3.7828697799921708e-06,3.864364253130029e-07,0.08239275262560161,0.02136112920237591,0.3567868191876909
p48467,0.00533266373190093,0.05967223389790669,2.8946933370268373e-05,0.0067399344726888095,6.934655438876848e-07,1.6945096116210874e-05,0.005285224986461077,0.03780548993263479,0.8851178674833774
p51161,0.12151027627349127,0.20607607498972028,0.08409867473541406,3.0025754431914754e-06,0.006085237928648759,2.015782357777332e-09,0.5762372128112581,0.0036493057399520994,0.0023402129302898455
p51015,0.12988047596195276,0.10884209306868121,0.16904634330545074,2.127121842546677e-06,0.014191148076823675,1.2397660022288983e-09,0.5747253683147584,0.0020827076314736195,0.0012297352792509705
p49031,1.2164601560413257e-05,3.8424678499120036e-06,3.656111009948845e-08,0.9299693457985274,1.011867161417594e-09,0.057166816474064415,2.5329251416561403e-07,0.007469646153735466,0.005377893638770896
p21161,0.3555566399122073,0.37881570750413557,0.050882746608870495,1.866760100977562e-05,0.0011845519291823728,1.0749862873022272e-08,0.1900748596274584,0.015565576371539528,0.007901239695733647
p27009,0.3621202566896856,0.0006350959812332521,0.0003856462183453347,0.010748469855772524,2.4676591660089942e-05,1.0891594928347703e-05,0.00023443389848971425,0.6251796282680258,0.0006609009018594082
p48129,0.0011203346377674052,0.0023461064051787015,4.6835419524367495e-06,0.16741002489478177,1.1014039320983203e-07,0.00029965320098006434,0.00015070327303308315,0.1404636979502141,0.6882046859556993
p12005,0.002174099063858119,0.31550534902421806,0.00019844684355038174,1.0117585692398053e-05,1.1491404091528734e-05,1.823658345076908e-08,0.6137990062398716,0.003552274788729749,0.0647491968134049
p01077,0.08761609040967945,0.5081564162160681,0.0020940134271719545,0.00012105897534073739,5.761696690717094e-05,1.1200000621256975e-07,0.15605939422896103,0.11824970213188517,0.12764559564397995
p18045,0.6612997676049832,0.15224702943237625,0.018198729846523765,0.0002479324245214755,0.00048814026576427384,1.2210269270693707e-07,0.038142915166337624,0.10435695595171762,0.025018407205082978
p17173,0.5388454612633654,0.15366028292853126,0.006121707850105325,0.0004263919148059043,0.00015497488152670203,2.1616137525381293e-07,0.016760280607804028,0.23506960087918444,0.048961083513301584
p17051,0.4843865529216306,0.17024360972718214,0.004682397859350642,0.00041353171668356674,0.00011474441819162243,2.2738719718346204e-07,0.014472731499061373,0.26451858528571714,0.061167619184985846
p39127,0.4041738042440821,0.1720902537759431,0.16045599955335002,1.0220797697867806e-05,0.0038441895684953216,5.747420164032501e-09,0.2513299127642055,0.00552237152363883,0.0025732420251670814
p51590,0.0751120307953244,0.18831857740595676,0.0571697781393439,2.1457668253037787e-06,0.006217083860792882,1.5499594580705334e-09,0.6683701837732419,0.002842490134643959,0.0019677085739116056
p13011,0.02618502898261309,0.31373951848943704,0.006740419280041533,1.2993464867161911e-05,0.0003306310933478784,1.1883028918434604e-08,0.6230005448104763,0.015229647360975818,0.014761204635212433
p13305,0.004039087320583001,0.13040618778638677,0.0013768051747408566,3.3620130685530627e-06,0.00013742640690584749,4.04754092026548e-09,0.853607744854636,0.00276234226765593,0.007667040128482257
p40109,0.00804877929651909,0.014808013912797348,3.466140584602045e-05,0.04068513870760446,8.067384216055415e-07,4.332394082160753e-05,0.0007948477554250321,0.2281430829833246,0.7074413452592402
p40069,0.007763408126816005,0.03303780197846863,3.861134922356707e-05,0.020217443169802767,8.91822478592588e-07,3.1862037632115524e-05,0.002084482092521999,0.10460346237809899,0.8322220370449573
p37099,0.04481287084407728,0.3900731341956727,0.012071897632295228,1.0799764089171567e-05,0.0005400081101870999,9.05010694033024e-09,0.5257310182938238,0.014452271036863385,0.012307991072884522
p49043,5.31110760298141e-05,4.997109046079692e-06,1.1593443118844224e-07,0.9361052447200091,3.637947875252573e-09,0.03467119977618204,3.860398863530333e-07,0.024461958028578347,0.004702983677889331
p29167,0.10090159767698187,0.05800034757234012,0.0004173603436793759,0.0047936932036983446,9.95072292449014e-06,3.3638985250465107e-06,0.004468484204798642,0.5797757513714236,0.2516294510056285
p32015,1.8025075847763301e-06,2.0149694008617045e-07,3.708071312320177e-09,0.8292537116306885,1.208794095269717e-10,0.169682528333055,1.4899839357315986e-08,0.0007927176813984093,0.000269019621543009
p19191,0.41269593937295157,0.005148257832973431,0.0015576696577263279,0.0032707567858793964,5.18856171955219e-05,2.401503443165724e-06,0.0012163741712236714,0.5727809684469093,0.0032757466116974466
p21023,0.36591677069241685,0.39112358361077953,0.047554814196185256,2.2544593158937976e-05,0.001099454791187502,1.28030254440166e-08,0.16753419827921406,0.017849354103936527,0.00889926693009603
p55037,0.8385050638490993,0.0030984530489513917,0.0056445719946805525,0.0009465981009646679,0.000509549050689171,9.84300356582845e-07,0.002779990510324467,0.14800997678040484,0.0005048123645291473
p54087,0.28213743733274405,0.18281606837212827,0.14979403561157817,4.996695736390045e-06,0.004168816756611477,2.7401245909275865e-09,0.37471002358435607,0.004135533940410749,0.002233084966310319
p27159,0.22366456191907513,0.00033284604723196566,0.00023520552652629362,0.016676566210918762,1.9037460698592967e-05,2.2285038619689675e-05,0.00013552170686718614,0.7585114893068002,0.00040248678326213334
p51670,0.050699758240629465,0.061033446218925286,0.12027291332688991,8.678793646441333e-07,0.022013092428798856,5.577004070250775e-10,0.7443263658654533,0.0010044729082197845,0.0006490825740181788
p17201,0.6086093620065821,0.0197851161261854,0.006882913111879677,0.0007842725198126268,0.00018556313460397767,5.488897627570715e-07,0.006184449809861173,0.35158111912047035,0.005986655280841763
p04007,6.054908288742009e-06,8.626182539105967e-06,1.9601289744004966e-08,0.8452907119460886,4.868539281591616e-10,0.11650240850587344,6.828657661829058e-07,0.003075089363319379,0.03511640613998082
p24045,0.02807164291075165,0.016013096503570537,0.3236714273895596,3.4496413940700194e-07,0.056257330163609676,2.0285964263435757e-10,0.5755041230284765,0.0003016576370258127,0.0001803772000070169
p21043,0.28334628002580897,0.3587693300552084,0.061075763242484864,1.1173947729108688e-05,0.001508449020697267,6.687382196003786e-09,0.2790327564413875,0.010567243618346071,0.005688996960955566
p37097,0.06374432796992872,0.3094118073004844,0.027134138162554996,3.69903351461001e-06,0.0020049431177673214,2.926898563003411e-09,0.5885653926563674,0.00517995060216834,0.003955738230315603
p51083,0.06999933677038363,0.15039797126490007,0.06870088241158204,1.792099332575518e-06,0.008603836285424469,1.2595268914876944e-09,0.6984213026264957,0.0023084329129945736,0.0015664443693600265
p37091,0.029097222667004215,0.05783184002767603,0.0810979162324465,6.643989468797764e-07,0.013929732199736727,4.749694825322007e-10,0.8165609811094295,0.0008709214218773704,0.0006107214679132718
p36057,0.023796256120845932,0.0023580137947145944,0.5953510062631869,5.294668848732493e-07,0.3283975083243627,4.672406080583362e-10,0.049886438800697326,0.00017832171686684445,3.192504520023815e-05
p27113,0.10750374583162647,0.00010888491869017967,0.00010512967627229121,0.01584956713355439,1.2493520958105028e-05,5.000776063117329e-05,5.57921814600331e-05,0.8761693309940312,0.00014504798277608
p53073,7.881677719399442e-07,5.256830983511845e-09,8.192218326499425e-10,0.09651937425339369,8.018056019636039e-11,0.9028160592246157,5.211016613300659e-10,0.000662361557801792,1.410119081905036e-06
p41021,1.337340839492238e-06,2.1506619291488975e-08,1.5897165755565123e-09,0.16227934549959536,9.915281145625016e-11,0.8368305567735312,1.6272542836623618e-09,0.0008769936223541846,1.1741940936783858e-05
p34029,0.016864870341984205,0.00502717803448397,0.5081126719831841,2.043466967433862e-07,0.19721592166039795,1.5184099254972595e-10,0.2726117216163008,0.00010802442204223029,5.940744306901258e-05
p05009,0.054875961999701885,0.07591455718542013,0.0002708473221024134,0.0029087845542387167,6.2542334213933835e-06,2.400806609302032e-06,0.005681283987177102,0.39833512499854035,0.4620047849127888
p40031,0.0037656134569996067,0.010825071579597435,1.676089640416152e-05,0.052333959556148404,3.8783621399546725e-07,8.957585078543408e-05,0.0006841965591624623,0.12941959318443902,0.8028648410802495
p48253,0.0008794647017500921,0.0055392696410818355,4.351682776968527e-06,0.06494631355784974,1.0057297468264665e-07,0.00018586481044014088,0.0004836830336606753,0.0323209475055422,0.8956400044939236
p48185,0.0015818634925054548,0.06160773346811824,1.0195710633144672e-05,0.0037769122351180343,2.6058930333980595e-07,1.2309690488481833e-05,0.005487404679861949,0.008333297333544454,0.9191900228004269
p26049,0.752491543469597,0.033938296537929596,0.11996252411559635,6.964851843566371e-05,0.003974073287347806,5.556414304817554e-08,0.06288361882258536,0.025150316009047352,0.0015299236753175724
p22007,0.0023773631180020703,0.27734528923571145,3.66127030901673e-05,0.00014510064562638897,1.2264877158831113e-06,4.2336228265220575e-07,0.0690744717855679,0.00559409738038093,0.6454254152816226
