sc_gid,fips,reeds_ba
1664,p23003,134
1665,p23003,134
1666,p23003,134
1667,p23003,134
1668,p23003,134
1669,p23003,134
1670,p53049,2
1671,p53049,2
1672,p53049,2
1673,p53049,2
1674,p53049,2
1675,p53041,2
1676,p53041,2
1677,p53041,2
1678,p53041,2
1679,p53041,2
1680,p53041,2
1681,p53041,2
1682,p53041,2
1683,p53053,1
1684,p53053,1
1685,p53053,1
1686,p53053,1
1687,p53077,2
1688,p53077,2
1689,p53077,2
1690,p53037,1
1691,p53037,1
1692,p53037,1
1693,p53037,1
1694,p53037,1
1695,p53037,1
1696,p53025,4
1697,p53025,4
1698,p53025,4
1699,p53025,4
1700,p53025,4
1701,p53025,4
1702,p53025,4
1703,p53043,3
1704,p53043,3
1705,p53043,3
1706,p53043,3
1707,p53043,3
1708,p53043,3
1709,p53043,3
1710,p53063,3
1711,p53063,3
1712,p53063,3
1713,p53063,3
1714,p53063,3
1715,p16055,14
1716,p16055,14
1717,p16055,14
1718,p16055,14
1719,p16055,14
1720,p16079,15
1721,p16079,15
1722,p16079,15
1723,p30089,17
1724,p30089,17
1725,p30089,17
1726,p30089,17
1727,p30089,17
1728,p30089,17
1729,p30089,17
1730,p30029,17
1731,p30047,17
1732,p30047,17
1733,p30047,17
1734,p30047,17
1735,p30047,17
1736,p30029,17
1737,p30029,17
1738,p30029,17
1739,p30029,17
1740,p30029,17
1741,p30099,18
1742,p30099,18
1743,p30099,18
1744,p30099,18
1745,p30073,18
1746,p30073,18
1747,p30073,18
1748,p30073,18
1749,p30073,18
1750,p30051,18
1751,p30051,18
1752,p30051,18
1753,p30051,18
1754,p30051,18
1755,p30015,18
1756,p30015,18
1757,p30041,18
1758,p30041,18
1759,p30041,18
1760,p30041,18
1761,p30041,18
1762,p30005,18
1763,p30005,18
1764,p30005,18
1765,p30005,18
1766,p30005,18
1767,p30005,18
1768,p30005,18
1769,p30071,18
1770,p30071,18
1771,p30071,18
1772,p30071,18
1773,p30071,18
1774,p30071,18
1775,p30071,18
1776,p30105,19
1777,p30105,19
1778,p30105,19
1779,p30105,19
1780,p30105,19
1781,p30105,19
1782,p30105,19
1783,p30019,35
1784,p30019,35
1785,p30019,35
1786,p30019,35
1787,p30019,35
1788,p30019,35
1789,p30019,35
1790,p30091,35
1791,p30091,35
1792,p30091,35
1793,p30091,35
1794,p30091,35
1795,p38023,36
1796,p38023,36
1797,p38023,36
1798,p38023,36
1799,p38023,36
1800,p38023,36
1801,p38023,36
1802,p38013,36
1803,p38013,36
1804,p38013,36
1805,p38013,36
1806,p38013,36
1807,p38013,36
1808,p38075,36
1809,p38075,36
1810,p38075,36
1811,p38009,37
1812,p38009,37
1813,p38009,37
1814,p38009,37
1815,p38009,37
1816,p38009,37
1817,p38009,37
1818,p38009,37
1819,p38079,37
1820,p38079,37
1821,p38079,37
1822,p38079,37
1823,p38095,37
1824,p38095,37
1825,p38095,37
1826,p38019,37
1827,p38019,37
1828,p38019,37
1829,p38019,37
1830,p38019,37
1831,p38019,37
1832,p38067,37
1833,p38067,37
1834,p38067,37
1835,p38067,37
1836,p38067,37
1837,p27069,42
1838,p27069,42
1839,p27069,42
1840,p27069,42
1841,p27135,42
1842,p27135,42
1843,p27135,42
1844,p27135,42
1845,p27135,42
1846,p27135,42
1847,p27135,42
1848,p27077,42
1849,p27077,42
1850,p27077,42
1851,p27077,42
1852,p23003,134
1853,p23003,134
1854,p23003,134
1855,p23003,134
1856,p23003,134
1857,p23003,134
1858,p23003,134
1859,p23003,134
1860,p23003,134
1861,p23003,134
1862,p23003,134
1863,p23003,134
1864,p23003,134
1865,p23003,134
1866,p23003,134
1867,p53049,2
1868,p53049,2
1869,p53049,2
1870,p53049,2
1871,p53049,2
1872,p53041,2
1873,p53041,2
1874,p53041,2
1875,p53041,2
1876,p53041,2
1877,p53041,2
1878,p53041,2
1879,p53041,2
1880,p53041,2
1881,p53041,2
1882,p53041,2
1883,p53041,2
1884,p53041,2
1885,p53077,2
1886,p53077,2
1887,p53077,2
1888,p53077,2
1889,p53077,2
1890,p53037,1
1891,p53037,1
1892,p53037,1
1893,p53037,1
1894,p53025,4
1895,p53025,4
1896,p53025,4
1897,p53025,4
1898,p53025,4
1899,p53025,4
1900,p53025,4
1901,p53001,3
1902,p53001,3
1903,p53001,3
1904,p53001,3
1905,p53043,3
1906,p53043,3
1907,p53043,3
1908,p53063,3
1909,p53063,3
1910,p53063,3
1911,p53063,3
1912,p53063,3
1913,p16055,14
1914,p16055,14
1915,p16055,14
1916,p16055,14
1917,p16055,14
1918,p16079,15
1919,p16079,15
1920,p16079,15
1921,p30089,17
1922,p30089,17
1923,p30089,17
1924,p30089,17
1925,p30089,17
1926,p30089,17
1927,p30089,17
1928,p30089,17
1929,p30047,17
1930,p30047,17
1931,p30047,17
1932,p30047,17
1933,p30047,17
1934,p30029,17
1935,p30029,17
1936,p30029,17
1937,p30029,17
1938,p30029,17
1939,p30099,18
1940,p30099,18
1941,p30099,18
1942,p30099,18
1943,p30099,18
1944,p30099,18
1945,p30073,18
1946,p30073,18
1947,p30073,18
1948,p30015,18
1949,p30015,18
1950,p30051,18
1951,p30051,18
1952,p30015,18
1953,p30015,18
1954,p30015,18
1955,p30015,18
1956,p30015,18
1957,p30015,18
1958,p30041,18
1959,p30041,18
1960,p30005,18
1961,p30005,18
1962,p30005,18
1963,p30005,18
1964,p30005,18
1965,p30005,18
1966,p30005,18
1967,p30071,18
1968,p30071,18
1969,p30071,18
1970,p30071,18
1971,p30071,18
1972,p30071,18
1973,p30071,18
1974,p30105,19
1975,p30105,19
1976,p30105,19
1977,p30105,19
1978,p30105,19
1979,p30105,19
1980,p30105,19
1981,p30105,19
1982,p30105,19
1983,p30085,35
1984,p30085,35
1985,p30019,35
1986,p30019,35
1987,p30019,35
1988,p30091,35
1989,p30091,35
1990,p30091,35
1991,p30091,35
1992,p30091,35
1993,p38023,36
1994,p38023,36
1995,p38023,36
1996,p38023,36
1997,p38023,36
1998,p38023,36
1999,p38023,36
2000,p38013,36
2001,p38013,36
2002,p38013,36
2003,p38013,36
2004,p38013,36
2005,p38101,37
2006,p38075,36
2007,p38075,36
2008,p38075,36
2009,p38009,37
2010,p38009,37
2011,p38009,37
2012,p38009,37
2013,p38009,37
2014,p38009,37
2015,p38009,37
2016,p38009,37
2017,p38079,37
2018,p38079,37
2019,p38079,37
2020,p38079,37
2021,p38095,37
2022,p38095,37
2023,p38095,37
2024,p38019,37
2025,p38019,37
2026,p38019,37
2027,p38019,37
2028,p38019,37
2029,p38019,37
2030,p38067,37
2031,p38067,37
2032,p38067,37
2033,p38067,37
2034,p38067,37
2035,p27069,42
2036,p27069,42
2037,p27069,42
2038,p27069,42
2039,p27135,42
2040,p27135,42
2041,p27135,42
2042,p27135,42
2043,p27135,42
2044,p27135,42
2045,p27135,42
2046,p27135,42
2047,p27077,42
2048,p27077,42
2049,p27077,42
2050,p23003,134
2051,p23003,134
2052,p23003,134
2053,p23003,134
2054,p23003,134
2055,p23021,134
2056,p23021,134
2057,p23021,134
2058,p23003,134
2059,p23003,134
2060,p23003,134
2061,p23003,134
2062,p23003,134
2063,p23003,134
2064,p23003,134
2065,p23003,134
2066,p41007,5
2067,p53049,2
2068,p53049,2
2069,p53069,2
2070,p53069,2
2071,p53069,2
2072,p53041,2
2073,p53041,2
2074,p53041,2
2075,p53041,2
2076,p53041,2
2077,p53041,2
2078,p53041,2
2079,p53041,2
2080,p53041,2
2081,p53041,2
2082,p53041,2
2083,p53041,2
2084,p53077,2
2085,p53077,2
2086,p53077,2
2087,p53077,2
2088,p53077,2
2089,p53037,1
2090,p53037,1
2091,p53037,1
2092,p53037,1
2093,p53025,4
2094,p53025,4
2095,p53025,4
2096,p53025,4
2097,p53025,4
2098,p53025,4
2099,p53025,4
2100,p53001,3
2101,p53001,3
2102,p53001,3
2103,p53001,3
2104,p53001,3
2105,p53001,3
2106,p53075,3
2107,p53075,3
2108,p53063,3
2109,p53063,3
2110,p53063,3
2111,p53063,3
2112,p16009,14
2113,p16055,14
2114,p16055,14
2115,p16055,14
2116,p16079,15
2117,p16079,15
2118,p16079,15
2119,p16079,15
2120,p30089,17
2121,p30089,17
2122,p30089,17
2123,p30089,17
2124,p30089,17
2125,p30089,17
2126,p30089,17
2127,p30047,17
2128,p30047,17
2129,p30047,17
2130,p30047,17
2131,p30047,17
2132,p30047,17
2133,p30029,17
2134,p30029,17
2135,p30029,17
2136,p30029,17
2137,p30049,18
2138,p30099,18
2139,p30099,18
2140,p30099,18
2141,p30099,18
2142,p30099,18
2143,p30099,18
2144,p30099,18
2145,p30099,18
2146,p30073,18
2147,p30015,18
2148,p30015,18
2149,p30015,18
2150,p30015,18
2151,p30015,18
2152,p30015,18
2153,p30015,18
2154,p30015,18
2155,p30015,18
2156,p30015,18
2157,p30015,18
2158,p30041,18
2159,p30005,18
2160,p30005,18
2161,p30005,18
2162,p30005,18
2163,p30005,18
2164,p30005,18
2165,p30005,18
2166,p30071,18
2167,p30071,18
2168,p30071,18
2169,p30071,18
2170,p30071,18
2171,p30071,18
2172,p30071,18
2173,p30105,19
2174,p30105,19
2175,p30105,19
2176,p30105,19
2177,p30105,19
2178,p30105,19
2179,p30105,19
2180,p30105,19
2181,p30105,19
2182,p30085,35
2183,p30085,35
2184,p30085,35
2185,p30085,35
2186,p30085,35
2187,p30085,35
2188,p30091,35
2189,p30091,35
2190,p30091,35
2191,p30091,35
2192,p38105,36
2193,p38105,36
2194,p38105,36
2195,p38105,36
2196,p38105,36
2197,p38105,36
2198,p38105,36
2199,p38013,36
2200,p38013,36
2201,p38013,36
2202,p38013,36
2203,p38101,37
2204,p38101,37
2205,p38101,37
2206,p38075,36
2207,p38075,36
2208,p38009,37
2209,p38009,37
2210,p38009,37
2211,p38009,37
2212,p38009,37
2213,p38009,37
2214,p38009,37
2215,p38009,37
2216,p38079,37
2217,p38079,37
2218,p38079,37
2219,p38079,37
2220,p38095,37
2221,p38095,37
2222,p38095,37
2223,p38019,37
2224,p38019,37
2225,p38019,37
2226,p38019,37
2227,p38019,37
2228,p38019,37
2229,p38067,37
2230,p38067,37
2231,p38067,37
2232,p38067,37
2233,p38067,37
2234,p27069,42
2235,p27069,42
2236,p27069,42
2237,p27069,42
2238,p27135,42
2239,p27135,42
2240,p27135,42
2241,p27135,42
2242,p27135,42
2243,p27135,42
2244,p27135,42
2245,p27135,42
2246,p27077,42
2247,p27077,42
2248,p27077,42
2249,p27077,42
2250,p27071,42
2251,p27071,42
2252,p23003,134
2253,p23025,134
2254,p23025,134
2255,p23021,134
2256,p23021,134
2257,p23021,134
2258,p23021,134
2259,p23021,134
2260,p23021,134
2261,p23019,134
2262,p23019,134
2263,p23003,134
2264,p23003,134
2265,p23003,134
2266,p23003,134
2267,p23003,134
2268,p41007,5
2269,p41007,5
2270,p41007,5
2271,p41007,5
2272,p53069,2
2273,p53069,2
2274,p53015,2
2275,p53015,2
2276,p53015,2
2277,p53015,2
2278,p53041,2
2279,p53041,2
2280,p53041,2
2281,p53041,2
2282,p53041,2
2283,p53041,2
2284,p53041,2
2285,p53041,2
2286,p53077,2
2287,p53077,2
2288,p53077,2
2289,p53077,2
2290,p53077,2
2291,p53077,2
2292,p53037,1
2293,p53037,1
2294,p53037,1
2295,p53025,4
2296,p53025,4
2297,p53025,4
2298,p53025,4
2299,p53025,4
2300,p53025,4
2301,p53001,3
2302,p53001,3
2303,p53001,3
2304,p53001,3
2305,p53001,3
2306,p53001,3
2307,p53001,3
2308,p53075,3
2309,p53075,3
2310,p53075,3
2311,p53075,3
2312,p53075,3
2313,p53075,3
2314,p16009,14
2315,p16009,14
2316,p16009,14
2317,p16009,14
2318,p16079,15
2319,p16079,15
2320,p16079,15
2321,p16079,15
2322,p30061,17
2323,p30061,17
2324,p30061,17
2325,p30089,17
2326,p30089,17
2327,p30089,17
2328,p30089,17
2329,p30089,17
2330,p30047,17
2331,p30047,17
2332,p30047,17
2333,p30047,17
2334,p30047,17
2335,p30029,17
2336,p30029,17
2337,p30029,17
2338,p30049,18
2339,p30049,18
2340,p30099,18
2341,p30099,18
2342,p30099,18
2343,p30099,18
2344,p30099,18
2345,p30099,18
2346,p30099,18
2347,p30099,18
2348,p30099,18
2349,p30015,18
2350,p30015,18
2351,p30015,18
2352,p30015,18
2353,p30015,18
2354,p30015,18
2355,p30015,18
2356,p30015,18
2357,p30015,18
2358,p30015,18
2359,p30015,18
2360,p30015,18
2361,p30005,18
2362,p30005,18
2363,p30005,18
2364,p30005,18
2365,p30005,18
2366,p30005,18
2367,p30071,18
2368,p30071,18
2369,p30071,18
2370,p30071,18
2371,p30071,18
2372,p30071,18
2373,p30071,18
2374,p30105,19
2375,p30105,19
2376,p30105,19
2377,p30105,19
2378,p30105,19
2379,p30105,19
2380,p30105,19
2381,p30105,19
2382,p30105,19
2383,p30085,35
2384,p30085,35
2385,p30085,35
2386,p30085,35
2387,p30085,35
2388,p30085,35
2389,p30085,35
2390,p30085,35
2391,p30091,35
2392,p30091,35
2393,p30091,35
2394,p38105,36
2395,p38105,36
2396,p38105,36
2397,p38105,36
2398,p38105,36
2399,p38105,36
2400,p38105,36
2401,p38061,36
2402,p38061,36
2403,p38061,36
2404,p38061,36
2405,p38061,36
2406,p38101,37
2407,p38101,37
2408,p38075,36
2409,p38075,36
2410,p38009,37
2411,p38009,37
2412,p38049,37
2413,p38049,37
2414,p38049,37
2415,p38049,37
2416,p38009,37
2417,p38009,37
2418,p38079,37
2419,p38079,37
2420,p38079,37
2421,p38079,37
2422,p38095,37
2423,p38095,37
2424,p38095,37
2425,p38019,37
2426,p38019,37
2427,p38019,37
2428,p38019,37
2429,p38019,37
2430,p38019,37
2431,p38067,37
2432,p38067,37
2433,p38067,37
2434,p38067,37
2435,p38067,37
2436,p27069,42
2437,p27069,42
2438,p27069,42
2439,p27069,42
2440,p27069,42
2441,p27135,42
2442,p27135,42
2443,p27135,42
2444,p27135,42
2445,p27135,42
2446,p27135,42
2447,p27077,42
2448,p27077,42
2449,p27077,42
2450,p27077,42
2451,p27077,42
2452,p27071,42
2453,p27071,42
2454,p27071,42
2455,p27071,42
2456,p27071,42
2457,p27071,42
2458,p27071,42
2459,p27137,43
2460,p27137,43
2461,p27137,43
2462,p23025,134
2463,p23025,134
2464,p23025,134
2465,p23021,134
2466,p23021,134
2467,p23021,134
2468,p23021,134
2469,p23021,134
2470,p23021,134
2471,p23019,134
2472,p23019,134
2473,p23003,134
2474,p23003,134
2475,p23003,134
2476,p23003,134
2477,p23003,134
2478,p41007,5
2479,p41007,5
2480,p41007,5
2481,p41007,5
2482,p41007,5
2483,p41009,5
2484,p53015,2
2485,p53015,2
2486,p53015,2
2487,p53015,2
2488,p53015,2
2489,p53015,2
2490,p53059,2
2491,p53059,2
2492,p53041,2
2493,p53041,2
2494,p53041,2
2495,p53077,2
2496,p53077,2
2497,p53077,2
2498,p53077,2
2499,p53077,2
2500,p53077,2
2501,p53077,2
2502,p53077,2
2503,p53077,2
2504,p53077,2
2505,p53025,4
2506,p53025,4
2507,p53025,4
2508,p53025,4
2509,p53001,3
2510,p53001,3
2511,p53001,3
2512,p53001,3
2513,p53001,3
2514,p53001,3
2515,p53001,3
2516,p53001,3
2517,p53001,3
2518,p53075,3
2519,p53075,3
2520,p53075,3
2521,p53075,3
2522,p53075,3
2523,p16009,14
2524,p16009,14
2525,p16009,14
2526,p16009,14
2527,p16009,14
2528,p16079,15
2529,p16079,15
2530,p16079,15
2531,p16079,15
2532,p16079,15
2533,p30061,17
2534,p30061,17
2535,p30061,17
2536,p30089,17
2537,p30089,17
2538,p30089,17
2539,p30089,17
2540,p30089,17
2541,p30047,17
2542,p30047,17
2543,p30063,17
2544,p30063,17
2545,p30063,17
2546,p30077,17
2547,p30029,17
2548,p30049,18
2549,p30049,18
2550,p30099,18
2551,p30099,18
2552,p30099,18
2553,p30099,18
2554,p30099,18
2555,p30099,18
2556,p30099,18
2557,p30099,18
2558,p30099,18
2559,p30015,18
2560,p30015,18
2561,p30015,18
2562,p30015,18
2563,p30015,18
2564,p30015,18
2565,p30015,18
2566,p30015,18
2567,p30015,18
2568,p30015,18
2569,p30015,18
2570,p30005,18
2571,p30005,18
2572,p30005,18
2573,p30005,18
2574,p30005,18
2575,p30005,18
2576,p30005,18
2577,p30071,18
2578,p30071,18
2579,p30071,18
2580,p30071,18
2581,p30071,18
2582,p30071,18
2583,p30071,18
2584,p30105,19
2585,p30105,19
2586,p30105,19
2587,p30105,19
2588,p30105,19
2589,p30105,19
2590,p30105,19
2591,p30105,19
2592,p30105,19
2593,p30085,35
2594,p30085,35
2595,p30085,35
2596,p30085,35
2597,p30085,35
2598,p30085,35
2599,p30085,35
2600,p30085,35
2601,p30085,35
2602,p30085,35
2603,p30085,35
2604,p38105,36
2605,p38105,36
2606,p38105,36
2607,p38105,36
2608,p38105,36
2609,p38105,36
2610,p38105,36
2611,p38061,36
2612,p38061,36
2613,p38061,36
2614,p38061,36
2615,p38061,36
2616,p38061,36
2617,p38101,37
2618,p38101,37
2619,p38101,37
2620,p38075,36
2621,p38075,36
2622,p38049,37
2623,p38049,37
2624,p38049,37
2625,p38049,37
2626,p38049,37
2627,p38069,37
2628,p38069,37
2629,p38069,37
2630,p38069,37
2631,p38069,37
2632,p38095,37
2633,p38095,37
2634,p38095,37
2635,p38071,37
2636,p38071,37
2637,p38071,37
2638,p38071,37
2639,p38099,37
2640,p38099,37
2641,p38099,37
2642,p38099,37
2643,p38099,37
2644,p38067,37
2645,p38067,37
2646,p27069,42
2647,p27069,42
2648,p27069,42
2649,p27069,42
2650,p27089,42
2651,p27135,42
2652,p27135,42
2653,p27135,42
2654,p27135,42
2655,p27135,42
2656,p27135,42
2657,p27077,42
2658,p27077,42
2659,p27077,42
2660,p27077,42
2661,p27077,42
2662,p27071,42
2663,p27071,42
2664,p27071,42
2665,p27071,42
2666,p27071,42
2667,p27071,42
2668,p27071,42
2669,p27071,42
2670,p27071,42
2671,p27137,43
2672,p27137,43
2673,p27137,43
2674,p23025,134
2675,p23025,134
2676,p23025,134
2677,p23021,134
2678,p23021,134
2679,p23021,134
2680,p23021,134
2681,p23021,134
2682,p23021,134
2683,p23019,134
2684,p23019,134
2685,p23019,134
2686,p23003,134
2687,p23003,134
2688,p23003,134
2689,p23003,134
2690,p23003,134
2691,p41007,5
2692,p41007,5
2693,p41007,5
2694,p41007,5
2695,p41009,5
2696,p41009,5
2697,p41009,5
2698,p53015,2
2699,p53015,2
2700,p53015,2
2701,p53015,2
2702,p53015,2
2703,p53059,2
2704,p53059,2
2705,p53059,2
2706,p53059,2
2707,p53077,2
2708,p53077,2
2709,p53077,2
2710,p53077,2
2711,p53077,2
2712,p53077,2
2713,p53077,2
2714,p53077,2
2715,p53077,2
2716,p53077,2
2717,p53077,2
2718,p53025,4
2719,p53025,4
2720,p53005,2
2721,p53021,3
2722,p53021,3
2723,p53001,3
2724,p53001,3
2725,p53001,3
2726,p53001,3
2727,p53001,3
2728,p53001,3
2729,p53001,3
2730,p53075,3
2731,p53075,3
2732,p53075,3
2733,p53075,3
2734,p53075,3
2735,p53075,3
2736,p16057,14
2737,p16009,14
2738,p16009,14
2739,p16009,14
2740,p16009,14
2741,p16079,15
2742,p16079,15
2743,p16079,15
2744,p16079,15
2745,p16079,15
2746,p16079,15
2747,p30061,17
2748,p30061,17
2749,p30061,17
2750,p30089,17
2751,p30089,17
2752,p30089,17
2753,p30047,17
2754,p30047,17
2755,p30047,17
2756,p30063,17
2757,p30063,17
2758,p30063,17
2759,p30077,17
2760,p30077,17
2761,p30049,18
2762,p30049,18
2763,p30049,18
2764,p30049,18
2765,p30099,18
2766,p30099,18
2767,p30099,18
2768,p30099,18
2769,p30099,18
2770,p30013,18
2771,p30013,18
2772,p30015,18
2773,p30015,18
2774,p30015,18
2775,p30015,18
2776,p30015,18
2777,p30015,18
2778,p30015,18
2779,p30015,18
2780,p30015,18
2781,p30015,18
2782,p30015,18
2783,p30005,18
2784,p30005,18
2785,p30005,18
2786,p30005,18
2787,p30005,18
2788,p30005,18
2789,p30071,18
2790,p30071,18
2791,p30071,18
2792,p30071,18
2793,p30071,18
2794,p30071,18
2795,p30071,18
2796,p30105,19
2797,p30105,19
2798,p30105,19
2799,p30105,19
2800,p30105,19
2801,p30105,19
2802,p30105,19
2803,p30105,19
2804,p30105,19
2805,p30105,19
2806,p30085,35
2807,p30085,35
2808,p30085,35
2809,p30085,35
2810,p30085,35
2811,p30085,35
2812,p30085,35
2813,p30085,35
2814,p30085,35
2815,p30085,35
2816,p30085,35
2817,p38105,36
2818,p38105,36
2819,p38105,36
2820,p38105,36
2821,p38105,36
2822,p38105,36
2823,p38105,36
2824,p38061,36
2825,p38061,36
2826,p38061,36
2827,p38061,36
2828,p38061,36
2829,p38061,36
2830,p38101,37
2831,p38101,37
2832,p38101,37
2833,p38101,37
2834,p38101,37
2835,p38049,37
2836,p38049,37
2837,p38049,37
2838,p38049,37
2839,p38049,37
2840,p38069,37
2841,p38069,37
2842,p38069,37
2843,p38069,37
2844,p38069,37
2845,p38095,37
2846,p38095,37
2847,p38095,37
2848,p38071,37
2849,p38071,37
2850,p38071,37
2851,p38071,37
2852,p38099,37
2853,p38099,37
2854,p38099,37
2855,p38099,37
2856,p38099,37
2857,p38099,37
2858,p38099,37
2859,p27089,42
2860,p27089,42
2861,p27089,42
2862,p27089,42
2863,p27089,42
2864,p27089,42
2865,p27089,42
2866,p27089,42
2867,p27089,42
2868,p27007,42
2869,p27007,42
2870,p27007,42
2871,p27077,42
2872,p27077,42
2873,p27077,42
2874,p27077,42
2875,p27071,42
2876,p27071,42
2877,p27071,42
2878,p27071,42
2879,p27071,42
2880,p27071,42
2881,p27071,42
2882,p27071,42
2883,p27071,42
2884,p27137,43
2885,p27137,43
2886,p27137,43
2887,p27137,43
2888,p27137,43
2889,p23025,134
2890,p23025,134
2891,p23025,134
2892,p23021,134
2893,p23021,134
2894,p23021,134
2895,p23021,134
2896,p23021,134
2897,p23021,134
2898,p23019,134
2899,p23019,134
2900,p23019,134
2901,p23003,134
2902,p23003,134
2903,p23003,134
2904,p23003,134
2905,p23003,134
2906,p41007,5
2907,p41007,5
2908,p41007,5
2909,p41007,5
2910,p41007,5
2911,p41009,5
2912,p41009,5
2913,p41009,5
2914,p53015,2
2915,p53015,2
2916,p53015,2
2917,p53015,2
2918,p53059,2
2919,p53059,2
2920,p53059,2
2921,p53059,2
2922,p53059,2
2923,p53077,2
2924,p53077,2
2925,p53077,2
2926,p53077,2
2927,p53077,2
2928,p53077,2
2929,p53077,2
2930,p53077,2
2931,p53077,2
2932,p53077,2
2933,p53077,2
2934,p53005,2
2935,p53005,2
2936,p53005,2
2937,p53021,3
2938,p53021,3
2939,p53021,3
2940,p53021,3
2941,p53021,3
2942,p53021,3
2943,p53001,3
2944,p53001,3
2945,p53001,3
2946,p53075,3
2947,p53075,3
2948,p53075,3
2949,p53075,3
2950,p53075,3
2951,p53075,3
2952,p16057,14
2953,p16057,14
2954,p16057,14
2955,p16057,14
2956,p16079,15
2957,p16079,15
2958,p16079,15
2959,p16079,15
2960,p16079,15
2961,p16079,15
2962,p16079,15
2963,p30061,17
2964,p30061,17
2965,p30061,17
2966,p30063,17
2967,p30089,17
2968,p30089,17
2969,p30089,17
2970,p30047,17
2971,p30047,17
2972,p30063,17
2973,p30063,17
2974,p30063,17
2975,p30077,17
2976,p30077,17
2977,p30049,18
2978,p30049,18
2979,p30049,18
2980,p30049,18
2981,p30049,18
2982,p30099,18
2983,p30099,18
2984,p30013,18
2985,p30013,18
2986,p30013,18
2987,p30013,18
2988,p30013,18
2989,p30013,18
2990,p30015,18
2991,p30015,18
2992,p30015,18
2993,p30015,18
2994,p30015,18
2995,p30015,18
2996,p30015,18
2997,p30015,18
2998,p30015,18
2999,p30005,18
3000,p30005,18
3001,p30005,18
3002,p30005,18
3003,p30071,18
3004,p30071,18
3005,p30071,18
3006,p30071,18
3007,p30071,18
3008,p30071,18
3009,p30071,18
3010,p30071,18
3011,p30071,18
3012,p30105,19
3013,p30105,19
3014,p30105,19
3015,p30105,19
3016,p30105,19
3017,p30105,19
3018,p30055,35
3019,p30055,35
3020,p30105,19
3021,p30105,19
3022,p30085,35
3023,p30055,35
3024,p30055,35
3025,p30085,35
3026,p30085,35
3027,p30083,35
3028,p30083,35
3029,p30085,35
3030,p30085,35
3031,p30085,35
3032,p30085,35
3033,p38105,36
3034,p38105,36
3035,p38105,36
3036,p38105,36
3037,p38105,36
3038,p38105,36
3039,p38105,36
3040,p38061,36
3041,p38061,36
3042,p38061,36
3043,p38061,36
3044,p38061,36
3045,p38061,36
3046,p38101,37
3047,p38101,37
3048,p38101,37
3049,p38101,37
3050,p38101,37
3051,p38049,37
3052,p38049,37
3053,p38049,37
3054,p38049,37
3055,p38049,37
3056,p38069,37
3057,p38069,37
3058,p38069,37
3059,p38005,37
3060,p38005,37
3061,p38005,37
3062,p38071,37
3063,p38071,37
3064,p38071,37
3065,p38071,37
3066,p38071,37
3067,p38071,37
3068,p38099,37
3069,p38099,37
3070,p38099,37
3071,p38099,37
3072,p38099,37
3073,p38099,37
3074,p38099,37
3075,p27089,42
3076,p27089,42
3077,p27089,42
3078,p27089,42
3079,p27089,42
3080,p27089,42
3081,p27089,42
3082,p27089,42
3083,p27089,42
3084,p27007,42
3085,p27007,42
3086,p27007,42
3087,p27007,42
3088,p27007,42
3089,p27007,42
3090,p27007,42
3091,p27071,42
3092,p27071,42
3093,p27071,42
3094,p27071,42
3095,p27071,42
3096,p27071,42
3097,p27071,42
3098,p27071,42
3099,p27071,42
3100,p27137,43
3101,p27137,43
3102,p27137,43
3103,p27137,43
3104,p27137,43
3105,p27137,43
3106,p27137,43
3107,p27031,43
3108,p27031,43
3109,p26083,74
3110,p26083,74
3111,p23025,134
3112,p23025,134
3113,p23025,134
3114,p23025,134
3115,p23021,134
3116,p23021,134
3117,p23021,134
3118,p23021,134
3119,p23021,134
3120,p23021,134
3121,p23019,134
3122,p23019,134
3123,p23003,134
3124,p23003,134
3125,p23003,134
3126,p23003,134
3127,p23003,134
3128,p41057,5
3129,p41057,5
3130,p41057,5
3131,p41007,5
3132,p41007,5
3133,p41009,5
3134,p41009,5
3135,p41009,5
3136,p53015,2
3137,p53015,2
3138,p53015,2
